Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
3,1652888481277,18/05/2022 15:41:21,1652888480323,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_rational-0-quantised,5
4,1652888481277,18/05/2022 15:41:21,1652888480323,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_similarity-0,1
5,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_similarity-0-quantised,1
6,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_competent-0,5
7,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_competent-0-quantised,5
8,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_art_knowledge-0,5
9,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_art_knowledge-0-quantised,5
10,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_attractiveness-0,6
11,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_attractiveness-0-quantised,6
12,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_friendly-0,4
13,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),Maria-rating_friendly-0-quantised,4
14,1652888481277,18/05/2022 15:41:21,1652888480324,1,18/05/2022 16:41:20,86605,11,questionnaire-wvjl,,21970242,bdxxxsvf,6486562,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Rating - warmth and competence - Maria baseline,6,Yes (except first),END QUESTIONNAIRE,19970
END OF FILE
