Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
17,1652782315587,17/05/2022 10:11:55,1652782315468,1,17/05/2022 11:11:55,86605,11,questionnaire-qjpk,,21931791,px3t3t75,6477248,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation-quantised,3
18,1652782315587,17/05/2022 10:11:55,1652782315468,1,17/05/2022 11:11:55,86605,11,questionnaire-qjpk,,21931791,px3t3t75,6477248,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,END QUESTIONNAIRE,31790
1,1652788038878,17/05/2022 11:47:18,1652788038778,1,17/05/2022 12:47:18,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,BEGIN QUESTIONNAIRE,
2,1652788073846,17/05/2022 11:47:53,1652788073816,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition,Visitor 2
3,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_art_exhibition-quantised,2
4,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue,Visitor 2
5,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_family_issue-quantised,2
6,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub,Visitor 3
7,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_pub-quantised,3
8,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay,Visitor 2
