"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"1","1","1654621331303","07/06/2022 17:02:11","1654621331212","1","07/06/2022 18:02:11","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"2","2","1654621338838","07/06/2022 17:02:18","1654621338757","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","45"
"3","3","1654621338866","07/06/2022 17:02:18","1654621338758","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","44"
"4","4","1654621338866","07/06/2022 17:02:18","1654621338758","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","42"
"5","5","1654621338866","07/06/2022 17:02:18","1654621338758","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","7546"
"6","END OF FILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","1654600364936","07/06/2022 11:12:44","1654600364836","1","07/06/2022 12:12:44","86605","12","questionnaire-5q1d",NA,"22331837","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"8","2","1654600372460","07/06/2022 11:12:52","1654600372413","1","07/06/2022 12:12:52","86605","12","questionnaire-5q1d",NA,"22331837","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","42"
"9","3","1654600372534","07/06/2022 11:12:52","1654600372415","1","07/06/2022 12:12:52","86605","12","questionnaire-5q1d",NA,"22331837","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","34"
"10","4","1654600372534","07/06/2022 11:12:52","1654600372415","1","07/06/2022 12:12:52","86605","12","questionnaire-5q1d",NA,"22331837","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","25"
"11","5","1654600372534","07/06/2022 11:12:52","1654600372415","1","07/06/2022 12:12:52","86605","12","questionnaire-5q1d",NA,"22331837","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","7579"
"12","1","1654605249239","07/06/2022 12:34:09","1654605249120","1","07/06/2022 13:34:09","86605","12","questionnaire-5q1d",NA,"22334925","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"13","2","1654605258381","07/06/2022 12:34:18","1654605258315","1","07/06/2022 13:34:18","86605","12","questionnaire-5q1d",NA,"22334925","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","45"
"14","3","1654605258441","07/06/2022 12:34:18","1654605258317","1","07/06/2022 13:34:18","86605","12","questionnaire-5q1d",NA,"22334925","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","46"
"15","4","1654605258441","07/06/2022 12:34:18","1654605258317","1","07/06/2022 13:34:18","86605","12","questionnaire-5q1d",NA,"22334925","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","39"
"16","5","1654605258441","07/06/2022 12:34:18","1654605258317","1","07/06/2022 13:34:18","86605","12","questionnaire-5q1d",NA,"22334925","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","9197"
"17","1","1654610706949","07/06/2022 14:05:06","1654610706806","1","07/06/2022 15:05:06","86605","12","questionnaire-5q1d",NA,"22337112","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"18","2","1654610719438","07/06/2022 14:05:19","1654610719336","1","07/06/2022 15:05:19","86605","12","questionnaire-5q1d",NA,"22337112","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","60"
"19","3","1654610719536","07/06/2022 14:05:19","1654610719337","1","07/06/2022 15:05:19","86605","12","questionnaire-5q1d",NA,"22337112","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","55"
"20","4","1654610719536","07/06/2022 14:05:19","1654610719337","1","07/06/2022 15:05:19","86605","12","questionnaire-5q1d",NA,"22337112","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","55"
"21","5","1654610719536","07/06/2022 14:05:19","1654610719337","1","07/06/2022 15:05:19","86605","12","questionnaire-5q1d",NA,"22337112","wyly5896","6584100",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","12531"
"22","1","1654621331303","07/06/2022 17:02:11","1654621331212","1","07/06/2022 18:02:11","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"23","2","1654621338838","07/06/2022 17:02:18","1654621338757","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","45"
"24","3","1654621338866","07/06/2022 17:02:18","1654621338758","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","44"
"25","4","1654621338866","07/06/2022 17:02:18","1654621338758","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","42"
"26","5","1654621338866","07/06/2022 17:02:18","1654621338758","1","07/06/2022 18:02:18","86605","12","questionnaire-5q1d",NA,"22343914","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","7546"
"27","1","1654680766388","08/06/2022 09:32:46","1654680766235","1","08/06/2022 10:32:46","86605","12","questionnaire-5q1d",NA,"22353717","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"28","2","1654680783466","08/06/2022 09:33:03","1654680783365","1","08/06/2022 10:33:03","86605","12","questionnaire-5q1d",NA,"22353717","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","65"
"29","3","1654680783518","08/06/2022 09:33:03","1654680783367","1","08/06/2022 10:33:03","86605","12","questionnaire-5q1d",NA,"22353717","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","65"
"30","4","1654680783518","08/06/2022 09:33:03","1654680783367","1","08/06/2022 10:33:03","86605","12","questionnaire-5q1d",NA,"22353717","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","76"
"31","5","1654680783518","08/06/2022 09:33:03","1654680783367","1","08/06/2022 10:33:03","86605","12","questionnaire-5q1d",NA,"22353717","u4ckj0xb","6588751",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","17132"
"32","1","1654686383330","08/06/2022 11:06:23","1654686383243","1","08/06/2022 12:06:23","86605","12","questionnaire-5q1d",NA,"22355676","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"33","2","1654686393450","08/06/2022 11:06:33","1654686393415","1","08/06/2022 12:06:33","86605","12","questionnaire-5q1d",NA,"22355676","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","55"
"34","3","1654686393510","08/06/2022 11:06:33","1654686393417","1","08/06/2022 12:06:33","86605","12","questionnaire-5q1d",NA,"22355676","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","54"
"35","4","1654686393510","08/06/2022 11:06:33","1654686393417","1","08/06/2022 12:06:33","86605","12","questionnaire-5q1d",NA,"22355676","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","52"
"36","5","1654686393510","08/06/2022 11:06:33","1654686393417","1","08/06/2022 12:06:33","86605","12","questionnaire-5q1d",NA,"22355676","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","10174"
"37","1","1654692048518","08/06/2022 12:40:48","1654692048408","1","08/06/2022 13:40:48","86605","12","questionnaire-5q1d",NA,"22358216","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"38","2","1654692065002","08/06/2022 12:41:05","1654692064935","1","08/06/2022 13:41:04","86605","12","questionnaire-5q1d",NA,"22358216","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","19"
"39","3","1654692065059","08/06/2022 12:41:05","1654692064937","1","08/06/2022 13:41:04","86605","12","questionnaire-5q1d",NA,"22358216","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","30"
"40","4","1654692065059","08/06/2022 12:41:05","1654692064937","1","08/06/2022 13:41:04","86605","12","questionnaire-5q1d",NA,"22358216","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","30"
"41","5","1654692065059","08/06/2022 12:41:05","1654692064937","1","08/06/2022 13:41:04","86605","12","questionnaire-5q1d",NA,"22358216","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","16529"
"42","1","1654696947267","08/06/2022 14:02:27","1654696947144","1","08/06/2022 15:02:27","86605","12","questionnaire-5q1d",NA,"22360001","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"43","2","1654696951124","08/06/2022 14:02:31","1654696951048","1","08/06/2022 15:02:31","86605","12","questionnaire-5q1d",NA,"22360001","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","50"
"44","3","1654696951209","08/06/2022 14:02:31","1654696951050","1","08/06/2022 15:02:31","86605","12","questionnaire-5q1d",NA,"22360001","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","50"
"45","4","1654696951209","08/06/2022 14:02:31","1654696951050","1","08/06/2022 15:02:31","86605","12","questionnaire-5q1d",NA,"22360001","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","50"
"46","5","1654696951209","08/06/2022 14:02:31","1654696951050","1","08/06/2022 15:02:31","86605","12","questionnaire-5q1d",NA,"22360001","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","3906"
"47","1","1654702721390","08/06/2022 15:38:41","1654702721284","1","08/06/2022 16:38:41","86605","12","questionnaire-5q1d",NA,"22362080","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"48","2","1654702740057","08/06/2022 15:39:00","1654702739984","1","08/06/2022 16:38:59","86605","12","questionnaire-5q1d",NA,"22362080","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","57"
"49","3","1654702740094","08/06/2022 15:39:00","1654702739986","1","08/06/2022 16:38:59","86605","12","questionnaire-5q1d",NA,"22362080","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","55"
"50","4","1654702740094","08/06/2022 15:39:00","1654702739986","1","08/06/2022 16:38:59","86605","12","questionnaire-5q1d",NA,"22362080","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","60"
"51","5","1654702740094","08/06/2022 15:39:00","1654702739986","1","08/06/2022 16:38:59","86605","12","questionnaire-5q1d",NA,"22362080","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","18702"
"52","1","1654708187673","08/06/2022 17:09:47","1654708187582","1","08/06/2022 18:09:47","86605","12","questionnaire-5q1d",NA,"22364583","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"53","2","1654708200753","08/06/2022 17:10:00","1654708200708","1","08/06/2022 18:10:00","86605","12","questionnaire-5q1d",NA,"22364583","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","36"
"54","3","1654708200821","08/06/2022 17:10:00","1654708200710","1","08/06/2022 18:10:00","86605","12","questionnaire-5q1d",NA,"22364583","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","17"
"55","4","1654708200821","08/06/2022 17:10:00","1654708200710","1","08/06/2022 18:10:00","86605","12","questionnaire-5q1d",NA,"22364583","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","11"
"56","5","1654708200821","08/06/2022 17:10:00","1654708200710","1","08/06/2022 18:10:00","86605","12","questionnaire-5q1d",NA,"22364583","lcoa0ulz","6591969",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","13128"
"57","1","1654864617552","10/06/2022 12:36:57","1654864617468","1","10/06/2022 13:36:57","86605","12","questionnaire-5q1d",NA,"22399606","c10bu2ue","6603074",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"58","2","1654864627049","10/06/2022 12:37:07","1654864626989","1","10/06/2022 13:37:06","86605","12","questionnaire-5q1d",NA,"22399606","c10bu2ue","6603074",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_connection3","65"
"59","3","1654864627121","10/06/2022 12:37:07","1654864626991","1","10/06/2022 13:37:06","86605","12","questionnaire-5q1d",NA,"22399606","c10bu2ue","6603074",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_understanding3","71"
"60","4","1654864627121","10/06/2022 12:37:07","1654864626991","1","10/06/2022 13:37:06","86605","12","questionnaire-5q1d",NA,"22399606","c10bu2ue","6603074",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","Rapport_established_rapport3","71"
"61","5","1654864627121","10/06/2022 12:37:07","1654864626991","1","10/06/2022 13:37:06","86605","12","questionnaire-5q1d",NA,"22399606","c10bu2ue","6603074",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 3","4","Yes (except first)","END QUESTIONNAIRE","9523"
"62","END OF FILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","1","1654620923068","07/06/2022 16:55:23","1654620922942","1","07/06/2022 17:55:22","86605","12","questionnaire-i9pw",NA,"22343673","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"64","2","1654620931463","07/06/2022 16:55:31","1654620931320","1","07/06/2022 17:55:31","86605","12","questionnaire-i9pw",NA,"22343673","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_established_rapport2","58"
"65","3","1654620931613","07/06/2022 16:55:31","1654620931322","1","07/06/2022 17:55:31","86605","12","questionnaire-i9pw",NA,"22343673","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_understanding2","56"
"66","4","1654620931613","07/06/2022 16:55:31","1654620931322","1","07/06/2022 17:55:31","86605","12","questionnaire-i9pw",NA,"22343673","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_connection2","60"
"67","5","1654620931613","07/06/2022 16:55:31","1654620931322","1","07/06/2022 17:55:31","86605","12","questionnaire-i9pw",NA,"22343673","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","END QUESTIONNAIRE","8380"
"68","END OF FILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1","1654599872294","07/06/2022 11:04:32","1654599872221","1","07/06/2022 12:04:32","86605","12","questionnaire-i9pw",NA,"22331517","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"70","2","1654599880850","07/06/2022 11:04:40","1654599880797","1","07/06/2022 12:04:40","86605","12","questionnaire-i9pw",NA,"22331517","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_established_rapport2","55"
"71","3","1654599880909","07/06/2022 11:04:40","1654599880798","1","07/06/2022 12:04:40","86605","12","questionnaire-i9pw",NA,"22331517","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_connection2","54"
"72","4","1654599880909","07/06/2022 11:04:40","1654599880798","1","07/06/2022 12:04:40","86605","12","questionnaire-i9pw",NA,"22331517","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_understanding2","51"
"73","5","1654599880909","07/06/2022 11:04:40","1654599880798","1","07/06/2022 12:04:40","86605","12","questionnaire-i9pw",NA,"22331517","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","END QUESTIONNAIRE","8577"
"74","1","1654604745503","07/06/2022 12:25:45","1654604745404","1","07/06/2022 13:25:45","86605","12","questionnaire-i9pw",NA,"22334373","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","BEGIN QUESTIONNAIRE",NA
"75","2","1654604755562","07/06/2022 12:25:55","1654604755505","1","07/06/2022 13:25:55","86605","12","questionnaire-i9pw",NA,"22334373","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_connection2","65"
"76","3","1654604755632","07/06/2022 12:25:55","1654604755506","1","07/06/2022 13:25:55","86605","12","questionnaire-i9pw",NA,"22334373","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_established_rapport2","55"
"77","4","1654604755632","07/06/2022 12:25:55","1654604755506","1","07/06/2022 13:25:55","86605","12","questionnaire-i9pw",NA,"22334373","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","Rapport_understanding2","64"
"78","5","1654604755632","07/06/2022 12:25:55","1654604755506","1","07/06/2022 13:25:55","86605","12","questionnaire-i9pw",NA,"22334373","wopxcyrw","6583401",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Rapport ratings - 2","5","Yes (except first)","END QUESTIONNAIRE","10102"
